rank,Tweet
0.0006350098612753987,When you saw a tshirt with the phrase 'My mind is a dangerous place to be' and you would like to buy but in Italy don't sell it sadness
0.0006348541143418409,Sorry  definitely going with  next time this is beyond unreasonable  terrible yourappologiesmeannothing
0.0006338307903701739,Might go on  tomorrow to hopefully win a new car My current one stinks of gone off milk grim
0.0006337001353269147,Honestly today I just felt like maybe track isn't for me sad
0.0006335243380753102,Love being made to feel bad about being scared of the dark
0.0006334934591423798, uf62b ughh I just want all this to be over it's like a nightmare can we all just get along
0.000633291181075425,Shantosh How crazy would it be to walk past and talk to a person everyday never realizing he is suffering from depression or such  u2026
0.0006330621643331818,Watched the movie friend request at 2am awhile ago in a dark cold night and it was one of the bad choices I've ever made nightmare   _emoj_cold_sweat_ 
0.0006325781960365992,Honestly today I just felt like maybe track isn't for me 
0.0006324393544595656,Ever been really lonely and your phone keeps blowing up but you just can't pick it up and respond to people anxiety recluse  issues
0.0006324249961391829,  YES  Right  I mean I wish you hadn't been discouraged to see MikeandMolly because so many parallels really 
0.0006324233769282503,Living with depression doesn't mean you must be defeated by it every day's a new day and yesterday doesn't decide what today looks like 
0.0006324227345100022,Don't think I'll ever get used to this alarm   _emoj_weary_   _emoj_zzz_ 
0.0006323908937736703,Honestly don't know why I'm so unhappy most of the time I just want it all to stop    itnevergoes
0.000632127783402112,I know this is going to be one of those nights where it takes an Act of God to fall asleep  restless
0.0006320830408899456,Body is sleepy but the mind is active So sad Have to get ready for work in minutes Damn 
0.0006320307172647902,People too weak to follow their own dreams will always find a way to discourage yours
0.0006320234341975124,Can we get a shot of Lingys face at time  Pretty sure it would be more red then his hair  pretendinghesok ruok AFLCatsSwans
0.000631885275097183,Thought I left that part of life behind me It's back to haunt every girl that loves me
0.0006318026943327686,Ugh I want to punch a wall every time I have to use  Literally the worst product ever made windows10  killme
0.0006311505603116492,I need a bit of GBBO to cheer me up after a terrible day
0.0006311438520960273,Only God knows why things happen sometimes it's just hard to understand sad prayingforyou
0.0006310052205745772,I wonder what would happen if I were to tell some people the truth savage uhoh angry
0.0006308139761746985, lydiaaaa we were the only ones that were supposed to know that you make me nervous   _emoj_no_mouth_ 
0.0006308031587993068,It take so little to make a child's life joyful why do we work so hard to make their lives hell  Peace
0.0006304980542845876, I guess it must be really expensive For me it's that the whole family stayed in Poland so I really miss them
0.0006304891152628299,I get soooo nervous when an actually attractive guy tries to talk to me in person Like I turn him down just from habit   _emoj_sob_ 
0.0006303914465878358,finally leaving my first job soon i've been working here since i was going to be kind of bitter sweet
0.0006300101953592632,  Although I don't expect a trumpie to understand the difference between real things and pretend things sad
0.0006299163053055788,Halfway to work and I realize I forgot to put on underwearIt's going to be one of those days mombrain toomuchgoingon longday breezy
0.0006298619201388285, Eric couldn't help but laugh though that made him wince in pain It hurt A lot He just wanted to sit down somewhere  u2014
0.0006293774766867952,Everything is far away because time is short no rest for the weary
0.0006293183800864193,me loves being the center of attention in every way also me gets nervous to talk in front of class
0.0006291162098389824, Sadly not enough names  The whole farewell tour situation would make me shy away from good value b et
0.0006288903181876893,Sorry  definitely going with  next time this is beyond unreasonable   yourappologiesmeannothing
0.0006284671992421861, i'm totally loving it it just makes me sad when people feel super awful cuz they aren't abroad like life is still goin
0.0006279196869585824,I don't get that my parents literally don't see how unhappy I been lately
0.0006278323805298241,Sometimes I like to talk about my sadness  Other times I just want to be distracted by friends laughter shopping eating    MHChat
0.0006277576452250043,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall' 
0.0006274583988942083,Actually be arsed with my sister sometimes she controls the TV of the time and when I watch one thing she gets in a huff   _emoj_face_with_rolling_eyes_
0.0006274469326231364,I keep feeling the heaviness on my left hand and look down and I am in awe every single time   _emoj_heart_eyes_   _emoj_ring_  notusedtoit imafiancxe9e wut
0.000627390243580084,There's many things I don't care about and many things I do that I don't speak on because it's such a heaviness even when released
0.0006273697717082093,Urgent need to get a new job The constant gloom of my current one is getting a bit ridiculous now
0.0006270024270969458,Andrew's hands start shaking and he says 'I hope I die like right now'
0.000626866630997917,I honestly feel nothing towards either of my parents and it's pretty depressing
0.000626739548111823,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked All fixed now though I hope   annoyed
0.0006265250128080782,and I'm up from a dream where I said something really retarded on twitter and it got like retweets nightmare
0.0006263062159077048,Note to self  Stop laughing at things that offend you it's ok to get mad at people   NoteToSelf  mad upset
0.0006262191029243746,  I guess It's just heartbreaking the ease with which they can kill an innocent man and get away with it 
0.0006257475363427021,People stealing things from my work out quite the damper on my day so now I am going to wear pajamas all day
0.0006256977386217257,   The problem is the time it has taken to do this means its going to be out of date already sadly
0.0006255934550719884,Nothings Workingyou're feeling your life's on The Edge_Could go either way lost all reason for LivingJesusChristHealsSavesASK fatloss
0.0006254734954707424,something incredibly terrible about my life is i'm years old and still suffering through group projects
0.0006254725497745677,And I would advise that everyone wait to watch  or actually don't wait just don't even watch it because it is awful
0.0006254593129574979, only true depression fans will get this one   _emoj_joy_   _emoj_joy_ 
0.0006253034299504474,Ever been really lonely and your phone keeps blowing up but you just can't pick it up and respond to people  recluse issues
0.0006252159009253464, I just have serious respect for any man that can pull off a bun better than I can like maybe they can teach me their ways
0.0006251611418317453,Only God knows why things happen sometimes it's just hard to understand  prayingforyou
0.0006251240056848139,Pro Tip Go back to work when your kid reaches mos old  Stay home any longer and you'll be absolutely miserable with the 
0.000624919631829237, We are in so much trouble I don't think the Rev will see the funny side of our project 
0.0006248566307559214,I feel like no one is out there on Twitter  for me can anyone see what I write sadness rants
0.0006247806058555866,Honestly don't know why I'm so unhappy most of the time I just want it all to stop  unhappy depression itnevergoes
0.0006247564275000814,Seeing double am so tired but I always grudge getting off my phone at night   _emoj_face_with_rolling_eyes_
0.0006245778232355362,Don't wanna go to work but I want the money sad
0.000624146211888484,Wish I was a kid again The only stressful part was whether Gabriella and Troy would get back together or not hsm2 nightmare
0.0006240625634535423,How do you ever stop being afraid of someone that you live with
0.0006238832369740282,Being abroad is causing me to make spontaneous decisions and not worry about things which is good but the type A part of me is fuming
0.0006238032903679147,I've realized my anxiety is at an all time high when I'm in my office I feel prisoned here and I pick up on bad energy
0.0006235147920424561, I wouldn't bring this up if I were you It's a very touchy subject And people get way to offended these days
0.0006233849349845689,Having a baby born too soon is lifechanging years on and it feels like only yesterday sad happy angry emotionalrollercoaster
0.000623231262108409, I so wish you could someday come to Spain with the play I can't believe I'm not going to see it 
0.0006226780346937844, Wow did you get a really good buy on a bunch of '70's movies There were bad then and are worse now 
0.0006224385206720273, Very thought provoking amp leads one to question what really happenedVery sad for all
0.000622342825781193, they never posted stuff like this i mean i was able to scroll over it so it wasnt a big deal but it was shocking
0.0006220356540211927,Honestly I've come to a place where I keep getting discouraged but just gotta tell myself to keep pushing through it
0.0006218096692763641, I've still been trying to sort through it all but I suppose I also shouldn't have had such high expectations sadness
0.0006213280254993103, We're sorry to hear about the issues and how this is making you feel We don't like to hear our customers being unhappy  We
0.000621201575553353, lol senior year we would get early dismal for work study he was her boss and you know what happened next   _emoj_upside_down_face_
0.0006209599535561558, Wow did you get a really good buy on a bunch of '70's movies There were bad then and are worse now awful
0.0006208312983252564,  SAME I always say it was the best time of my life I closed my store down and it was so depressing
0.0006207921574025884,Ugh Why am I not asleep yet Fml I think low key I'm afraid I might miss something SleeplessNight sleepy 
0.0006206572180277278,When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us   _emoj_sob_   _emoj_sob_    oldcunt
0.0006205289390039522,im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack
0.0006204387941931439, ITS ALREADY FUCKING  Ok well I love having panic attacks in the afternoon
0.0006204057375304415, sadly at least more years of this At what point will even the low info selfie lovers who voted for them say enough is enough
0.0006203573889031527,which always leads to the kind of hilarity average people will never experience  especially during breakups
0.0006203001455581598,I don't think I can go to work tomorrow since val has left GBBO I need a day to mourn
0.0006200891589579366,Hate knowing I have to get up at half for gym in the morning it's so depressing
0.0006199468530184389,Well I had hopes for today No go unhappy
0.0006198981667797683,sorry im so bitter i just i either want a pure ur or literally any card from the sets i like but every time i draw for the sets i likegt
0.000619693790368113,im having the worst week ever and i cant even go home yet to just sulk in my bed
0.0006196921875790414,Body is sleepy but the mind is active So sad Have to get ready for work in minutes Damn restless
0.0006196279701367447,I just love it when people make plans for me without actually including me in this process 
0.0006194866858247238,Sometimes people leave you halfway through the wood Do not let it grieve you no one leaves for good youarenotalone nooneisalone
0.0006193060260113323, when are people going to realize that these 'riots' are just perpetuating hate Saying you're going to boycott a city lost
0.0006192086588034052,So much terrible music playing on the radio has started to make me wonder weather my taste in music is good or just completely shit
0.0006190836019528591,Terencecutcher Tulsa the man onthe helicopter said he looks like a bad dude that is the problem when they see black they see bad sad
0.0006190649511220878,remember when glee did a take me or leave me cover but it was between two girls who werent even friends why did that do that
0.0006188615676756235,Think I really broke young bull hurt   _emoj_joy_   _emoj_joy_   _emoj_sob_   _emoj_sob_  u can tell by how bitter and mad he is   _emoj_blush_   _emoj_blush_   _emoj_weary_   _emoj_weary_ 
0.0006186930146247784, we know the truth about her the public is figuring it out Her words mean nothing unhappy mean troubled vile 
0.0006186508522563037,   make sure you tell them how scared you are revenge   _emoj_raised_hands_   _emoj_fitzpatrick_type_3  _emoj_raised_hands_   _emoj_fitzpatrick_type_3
0.0006186506580738307,My mind always seems to work its best at night restless
0.0006186134154087823,I had really strange and awful dreams last night I'd didn't even eat cheese before bed  lovemysleep
0.0006185535736597231,me i've actually been doing pretty well i'm learning to manage my depression and life yeah that's over that's cancelled
0.0006184657327047795,  u2014 rather someone that could help her Concern clouded her green eyes not once having seen a girl alone in the woods and  u2014
0.000618415208447803, It's so sad There's always such optimism with a new year This isnot good  
0.0006181990962175878,Ill say it again If I was a Black man Id be afraid to leave my house or have a moving violation  TerranceCrutcher truth sad
0.0006179627309859313,I had really strange and awful dreams last night I'd didn't even eat cheese before bed nightmare lovemysleep
0.0006178129345545294, 'Bed done floor will be done last curtains Ahah' She tried to sound all happy and cheery but she really wasn't
0.0006176237079907,Wish I was a kid again The only stressful part was whether Gabriella and Troy would get back together or not hsm2 
0.00061753314302352,What I would give To feel the sunlight on my face What I would give To be lost in your embrace   _emoj_headphones_   Fallen
0.0006173801398696781,  I guess It's just heartbreaking the ease with which they can kill an innocent man and get away with it indignation
0.0006173240495991215,I feel like an appendix I don't have a purpose  depressed  alone lonely broken  cry hurt crying life
0.0006170072611573649,so fucking sad when the person you love doesn't try fighting for your happiness when you'd do anything for them
0.0006168855492995495,Asked one thing from our guys tonight and got it happy proud disappointed  THAT IS FOOTBALL timetoclimbthetable
0.000616745235223457,  I am beyond the sadness point Have done it inside out I live with CPTSD and BPD  I can't always do the pity party
0.0006166247209422752, I think sadness is felt very strongly physically and mentally  It feels like it takes over and it's hard to focus at work MHChat
0.0006161963215331312,Having a baby born too soon is lifechanging years on and it feels like only yesterday sad happy  emotionalrollercoaster
0.0006161819904542662, Just a shame his world was gloom from day one almostThough it makes sense he'd have the whole part hydrapart shieldc
0.000616130768714902,Note to self  Stop laughing at things that offend you it's ok to get mad at people  NoteToSelf offended mad upset
0.000616049480174397,you come running back to me saying how much you miss me then cower away when we acc try a friendship   _emoj_thumbsup_   _emoj_fitzpatrick_type_3
0.0006160234707711112,It's way too hard not to get discouraged
0.0006158932449796562, I hashtag things and the kids always tell me to stop   _emoj_sob_   _emoj_sob_   _emoj_sob_   _emoj_sob_   _emoj_sob_  sadness
0.0006158674385103797,  Trump presidencya dark age for the USA and the world He would most definitely take us to war Short amp Long term pain
0.0006157257527879796,it's horrible cos no one can relate  everyone is happy and dandy in one way or another
0.0006157247210222196,Some of these fb comments andor tweets should make some people realize why black Americans feel the way they do   _emoj_flushed_  terrible
0.0006154448039524459,I want to pour all my tears on someone right now So tired of this upset sad
0.0006153452276667294,Being alone is better than being lonely Know what is worse than being lonely Being empty that's right Loneliness aloneinthecity fear
0.0006152669962282207,Luckily I was helped by some good people And they also managed to free me of my depression Unfortunately it only lasted a little while
0.00061513936072092,When you've still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us   _emoj_sob_   _emoj_sob_   raging oldcunt
0.0006151052008354288,Way to get a hold of her   _emoj_blush_  depressing
0.0006150685906089877, Ikr people still got a grudge against him for no reason like wtf
0.0006150039166254282,Just heard what happen at grandad hometown last night such a terrible news   _emoj_broken_heart_   hope everyone okay   _emoj_cry_ 
0.0006147620396430691, sadly i have to go to bed now don't announce anything while i'm gone thank u i love you
0.0006147245731003691,Guy across from me in a really ugly suit cannot stop expressing his displeasure
0.0006144818209572422,I can't WAIT to go to work tomorrow with a high as fuck fever sarcasm Hopefully I'll feel better tomorrow But I doubt it pessimism
0.0006143820244638108, they never posted stuff like this i mean i was able to scroll over it so it wasnt a big deal but it was 
0.0006143712976519949,IfIWerePresident  My goal would be for us all to be miserable yet jovial in the Co of others U know civil but with realization of self
0.0006138917628856828,how maybe it was with you and your parentsthat I would understand you and your fear of indifference from your own mom and dad
0.0006138710937150049, it's super sad Especially when you are talking to a real person and not a bot Makes it feel real 
0.0006137364199475722,Trying to take what's lost and broken and make it right
0.0006136453544000855,Ugh Why am I not asleep yet Fml I think low key I'm afraid I might miss something SleeplessNight sleepy restless
0.0006136312754216887, no pull him afew weeks ago sadly theres no game audio or sound affects cause i played it on my phone and tryed everything
0.0006135960339565571,went to Pet Supplies Plus tonight but  was not working I feel lost and confused
0.0006135675447214214,Home is where the heart lies  Love my little island but my birth city just ain't acting right amp im not feeling too good about it 
0.0006133988411041012,Sorry guys I have absolutely no idea what time i'll be on cam tomorrow but will keep you posted 
0.0006133128787523499, we know the truth about her the public is figuring it out Her words mean nothing  unhappy mean troubled vile bully
0.0006132671031612727,I think it's time to change my irate motif now that TalkLikeAPirate Day is over butPirate Minion is so cute I don't want to   _emoj_worried_ 
0.0006132588280544001,People are trying too hard to hate on Cam Newton without understanding his position sad
0.0006132486389016048,Today you visited me in my dreams and even though you aren't physically gone I still mourn you
0.0006131291397952004,Brb going start killing random white people going about their normal days Don't worry though i'm white so they will safely apprehend me
0.0006126457757291768,Oh I should just 'get over' my depression and 'be happy' Don't you think I've tried that thousands of times already You're not helping
0.0006124316072041864,  I heard talk something is a miss He looks weary
0.0006124208553520353,I wonder what would happen if I were a father weary
0.0006124144808692852,hmm somehow twitter feels really depressing more like negative todayI think I missed something   _emoj_confused_ 
0.0006123898858179359,Can't believe I've only got days off left   _emoj_face_with_rolling_eyes_ backtoreality 
0.0006123602337559907,but throughout that entire thing I was shaking rlly bad and my heart was racing and I was almost in tears lmao thanks mr
0.000612256373992265,heavyheart these last couple of days who are the cause of this  fear of losing someone close  amerikkka kkkops TerenceCrutcher
0.0006122013296352613,An  kind of drive home from work today nightmare dailyfeels
0.0006121066579028545,  I've got teampaella presents on their way for you and Fi but I don't think they'll arrive by Saturday sadly 
0.0006120993902366873,At the point today where if someone says something remotely kind to me a waterfall will burst out of my eyes
0.0006120392869808646, I was in high school and remember helping neighbors clean up back home in Greenville  Pretty sobering stuff  sadness
0.0006118912145008878,I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows fear fashion
0.0006117892251817316,Final night shift coming up  I won't miss it but I will miss my work pals and the hysterical laughter that gets us through the night
0.0006116740096647953,I'm about to block everyone everywhere posting about the storm I think everyone is aware of the damn rain and what not so quit damn 
0.0006115519464416205, your gunna make me cry I need a glee day
0.0006114690962441789,   she would frown a bit folding her arms 'why is it that every time I'm in need of assistance someone expects a lil 
0.0006114197318068626,Can we go back weeks and start again  This is seriously dreadful
0.0006113212722503822,Still waiting to see if my  will make an appearance next week  two months today it was ordered shocking badservice
0.0006111903867213295,Home is where the heart lies  Love my little island but my birth city just ain't acting right amp im not feeling too good about it restless
0.0006111667347951203,one ep of despair arc made me happy but and then i'm going back to future arc and i'm upset again
0.0006109031068599817,To tell the truth and make someone cry is better than to tell a lie and make someone smile truth lie cry  offalonehugots
0.0006106913182522724,Popufurs make posts like 'opening commissions in an hour get a slot while you can' and I'm like sitting here in awe at that sort of demand
0.0006104984604615053, turn that grumpy frown upsidedown  You did something next to impossible today
0.0006104811815140837, it's getting so close in your poll so many ignorant ppl depressing painful something needs to change BeTheChange  How
0.0006104644898685911, no   _emoj_sob_  the last two we were outbidded So we got kinda discouraged so now we are taking our sweet time The market is stupid tho
0.0006102757286492171,Terencecutcher Tulsa the man onthe helicopter said he looks like a bad dude that is the problem when they see black they see bad 
0.0006102365631530238,when you find out the initiative isn't even a thing   _emoj_anguished_  
0.0006101787383732243, tend to them he's going to get infections   He's frowning and looking down as he does this  It must hurt damn
0.0006101662316630489, you can go on what you usually do its just their own personal reason and not mean to offend anyone 
0.0006100956166362584,My teens sons just left in the car to get haircuts I'm praying up a storm that they make it home safely sad TerenceCrutcher
0.0006100750965861793, ok thats it After weeks not being able to sign in time to move on amp find another app I will strongly discourage NikeRun
0.0006099701239315123,It's my last week at CN I'm gonna be sad to leave but this will also be my first planned break since going into animation
0.0006099685254642972,  Maybe also being attacked by Tom's rabid fans to whom he amp his clothes were always perfect also put me off him
0.0006098149990723859,How a dad would feel knowing his daughter is getting dashed around for whines in the rave  _emoj_sob_ 
0.0006097657660993795, yeah I'm sure it will it's just so depressing having to talk to my parents over the phone instead of talking to them downstairs
0.0006097465922498341,Last night my stomach was hurting and today I have a horrible headache I can never win
0.0006096551755184225,Had to give up on The Blue Guitar couldn't stand main character Sort of skimread to the end which got grim and unsettling   
0.0006095604652869949,Patti seems so sad She stamped and ran behind the sofa We will have to give her plenty of love and affectionmore than usual sad
0.000609315259600985,My nephews n cousins are nowhere near bad guys but they could be killed  any moment by a cop that thought they were bc of their color sad
0.0006093124175006116, So true amp well said It seems ve old fashioned looking back on it I liked Robbie on TV Not loving all these movies 
0.0006092755256781394, something needs to be done about people hogging machines  nobody can use machines at one time  notfair whypay
0.0006091264172336291,Has anyone else had a bad experience with Poundstretcher nightmare firm
0.0006091157087037086, reality in the form of endless tragedies She didn't know how to react at first being too frightened to repeat another
0.0006090965429039521,I cry out fear to clear a path But my Voice seems silent chase a rat Am just indoor expecting to open door a weak wise fool I am
0.0006089410726718673,feel really sad and down today  _emoj_unamused_ 
0.0006088607125924086,I want to pour all my tears on someone right now So tired of this upset 
0.000608825875628584,You got some dick recently right you're happy you're not sick and you're smiling Life is good'   _emoj_sob_   _emoj_sob_   _emoj_sob_ 
0.0006084510361001031,  I can't find my patronus the website doesn't work I can't even see the questions sadness
0.0006082732579240001,I think learning classical or ancient Japanese might help me get myself permanently out of depression I sometimes suffer from sudden
0.0006082576420858158,When you lose somebody close to your heart you lose yourself as well   _emoj_broken_heart_  
0.000608101165691899, So true amp well said It seems ve old fashioned looking back on it I liked Robbie on TV Not loving all these movies aghast
0.0006080828344047912,I hope a goal comes soon on either side Otherwise there is a serious threat of a dull and frustrating game COYS
0.0006080009722144184,You can make excuses or you can make time You can't make both time regret anxiety LifeCoach
0.0006075251320467072,this country is going to go to crap no matter who wins this november isnt it The more i learn of both the more despondent i am of future
0.0006075041640194768, if your depressed and somebody calls you long faced will you still automatically take umbrage
0.0006073190898901688,In dire need of a worship session to just let go of everything
0.0006070727142667224,Background Suffered a bit at times of stress Always a bit shy About years ago aged I was made redundant That's when it started
0.0006070264375981374, oh I see I've seen so many people mourn the loss that I was surprised to see your tweet I suppose same old here in SA
0.0006069516542074177,I feel like an appendix I don't have a purpose sad depressed depression alone lonely broken sadness cry hurt crying life
0.0006069421719570691,bad news fam life is still hard and awful depression  atleastIhaveBuffy
0.0006066551392851161, I'm confident they will NEVER experience our successes of last 50yrs Best they can hope for is to be another Bournemouth sad
0.0006066209109233763, 'I know you trusted me' His words were soft as he ignored the anger and focused on the hurt beneath 'I know I screwed up' 
0.0006065902239361174,Still waits for Yang Guess she really needs her sleep or something Kittens feeling kinda dejected right now Offline
0.0006065882866521299,it's so breezy out today i can't go to back to school night with bare legs like i've had all day
0.0006065152509005725,Going off reports on Sky Stoke played ok tonight Think i'll stay off the messageboard tonight though it will be grim on there 
0.0006062789630742481,My fav movies are horror but they don't make them like they used too Haven't seen a great one in years
0.0006061636337862241,Don't be disheartened if you didn't get the cards you wanted it's not the end of the worldEEh YYou want me to cheer you up
0.0006060453956244693,Omg You've got to watch the new series 'This is Us'wow Best tv show I've seen in a long time tears laughter moretears
0.000605885743236276,I'd rather die alone then end up with somebody who can't be sober
0.0006058059271658257, man imagine  Ultra is promoting carnival I think u need to be the chairperson serious Cause am hearing nothing
0.0006057770621153185,   Is that really all you can offer for those who sacrifice daily to keep you safe  sad
0.0006056289543721876,Ill say it again If I was a Black man Id be afraid to leave my house or have a moving violation   TerranceCrutcher truth 
0.0006056249363923924,Never ever been this unhappy before in my life lmao
0.0006055341107250523,I think I may have a mild anxiety problem I think that's what this feeling may be
0.0006055031817024331,I was in the dark room for minutes and failed every time I tried developing a photo I'm so frustrated with myself '
0.0006054513534136895,i really want to read this fic i found but it's serious and this room is full of memes
0.0006051900034089244,Never let the sadness of your past ruin your future
0.0006051691082089319,    he sure as hell helped me with my depression and still does
0.0006047533368438651,in health we did a think about depression and now i feel like i have it
0.000604625355824257,Had to give my 11yo AfAm son this advice today 'be polite no sudden movements keep hands where they can see them' sadness
0.0006045744680019453,  I live a life devoid of mirth Come to think of it there aren't enough taco bowls in my life either
0.0006041131163867161,Today's realisation that it was the last time I watch swimming lesson cos I go back to work next week lead to a joyous bedtime worstoneyet
0.0006040618162996232, I'm very shy irl and lately I feel like everyone's doing their own thing and I don't fit in anywhere and I feel lonely 
0.000603844993677556,This girl was shaking her drink in the break room and it wasn't fully closed and yeah it's all over the place now including me  _emoj_expressionless_   _emoj_expressionless_   _emoj_joy_ 
0.0006036442946313768,I'm getting use to not having a phone it's sad 
0.0006036417141718161,Patti seems so sad She stamped and ran behind the sofa We will have to give her plenty of love and affectionmore than usual 
0.0006036266532744556,Hey no turn over after a kick  way to go Texans  Way to go  Texans terrible noheart
0.0006035486844181877, I feel for the conductor tonight he's obviously taken grief over the last few weeks he sounds weary of apologising
